word,ipa
beisel,baɪsəɫ
beitler,baɪtɫɝ
bekers,bɛkɝz
belaboring,bɪɫeɪbɝɪŋ
belanger,bɛɫəŋɝ
belcher,bɛɫtʃɝ
beleaguering,bɪɫiɡɝɪŋ
belford,bɛɫfɝd
belgique,bɛɫʒik
beli,bɛɫi
believe,bɪɫiv
belisle,bɛɫaɪəɫ
belka,bɛɫkə
belland,bɛɫənd
bellboy,bɛɫbɔɪ
bellevue,bɛɫvju
belligerence,bəɫɪdʒɝəns
bellinis,bɛɫiniz
bello,bɛɫoʊ
bellows,bɛɫoʊz
bellwether,bɛɫwɛðɝ
belnap,bɛɫnæp
belongs,bɪɫɔŋz
belser,bɛɫsɝ
belter,bɛɫtɝ
belue,bɛɫju
belvoir,bɛɫvwɑɹ
bem,bɛm
bemoaning,bɪmoʊnɪŋ
benanty,bɛnɑnti
benbrook,bɛnbɹʊk
bencivenga,bɛntʃivɛŋɡə
bendele,bɛndəɫ
bendler,bɛndɫɝ
benedettis,bɛnədɛtiz
benefactor,bɛnəfæktɝ
beneficiarys,bɛnəfɪʃiɛɹiz
benel,bɛnəɫ
benets,bəneɪz
benevolent,bənɛvəɫənt
bengel,bɛŋɡəɫ
benight,binaɪt
benihana,bɛnɪhɑnə
benjimen,bɛndʒəmɪn
benne,bɛn
bennigans,bɛnɪɡənz
bennitt,bɛnɪt
bensalem,bɛnseɪɫəm
benskin,bɛnskɪn
benter,bɛntɝ
bentsen,bɛntsən
benway,bɛnweɪ
benzie,bɛnzi
bequest,bɪkwɛst
berardinelli,bɝɑɹdinɛɫi
berbick,bɝbɪk
berdine,bɝdini
berend,bɛɹɛnd
beret,bɛɹət
bergamo,bɝɡɑmoʊ
bergenfield,bɝɡənfiɫd
bergevin,bɝɡɛvɪn
bergling,bɝɡɫɪŋ
bergstedt,bɝɡstɛt
bergum,bɝɡəm
berke,bɝk
berkey,bɝki
berkowitz,bɝkəwɪts
berlascone,bɛɹɫəskoʊni
berlins,bɝɫɪnz
berlitz,bɝɫɪts
bermel,bɝməɫ
bernacki,bɝnɑtski
bernardino,bɝnɑɹdinoʊ
bernay,bɝneɪ
bernhard,bɝnhɑɹd
berning,bɝnɪŋ
bernsteins,bɝnstaɪnz
berras,bɛɹəz
berrie,bɛɹi
berrys,bɛɹiz
berstein,bɝstin
berthelot,bɝθəɫɑt
bertin,bɝtɪn
bertolini,bɝtoʊɫini
bertsch,bɝtʃ
berwanger,bɝwɔŋɝ
besch,bɛʃ
beset,bɪsɛt
besides,bɪsaɪdz
bespeak,bɪspik
bessette,bɪsɛt
bests,bɛsts
bestows,bɪstoʊz
beswick,bɛswɪk
betancur,bətæŋkɝ
beths,bɛθs
bethpage,bɛθpeɪdʒ
betrayed,bɪtɹeɪd
betta,bɛtə
bettering,bɛtɝɪŋ
bettino,bɛtinoʊ
between,bitwin
beucler,bɔɪkəɫɝ
beuys,bjuiz
bevens,bivənz
bevil,bɛvəɫ
beware,bɪwɛɹ
bey,beɪ
beyond,biɔnd
bhagwan,bɑɡwɑn
bhattacharjy,bɑtətʃɑɹdʒi
bhutto,butoʊ
biagioni,biɑdʒioʊni
biamonte,biəmɔnti
biases,baɪəsɪz
bibbs,bɪbz
bibler,baɪbəɫɝ
biby,baɪbi
bichon,biʃɔn
bickert,bɪkɝt
bickmore,bɪkmɔɹ
bicycles,baɪsɪkəɫz
biddable,bɪdəbəɫ
biddle,bɪdəɫ
bidlack,bɪdɫæk
biedermann,baɪdɝmən
bieker,bikɝ
bielefeld,biɫɪfɛɫd
bieniek,bɪniɛk
bierbauers,bɪɹbaʊɝz
bierman,bɪɹmən
bietz,bits
bifulco,bɪfuɫkoʊ
big-face,bɪɡfeɪs
bigford,bɪɡfɝd
biggs,bɪɡz
biglin,bɪɡɫɪn
bigs,bɪɡz
bihl,bɪɫ
biker,baɪkɝ
bila,biɫə
bilby,bɪɫbi
bilger,bɪɫɡɝ
bilka,bɪɫkə
billboards,bɪɫbɔɹdz
billett,bɪɫɪt
billings,bɪɫɪŋz
billionths,bɪɫjənθs
billowing,bɪɫoʊɪŋ
bilow,bɪɫoʊ
bilyeu,bɪɫiu
bimonthly,baɪmənθɫi
binders,baɪndɝz
binetti,bɪnɛti
binger,bɪŋɝ
bink,bɪŋk
binoculars,bənɑkjəɫɝz
biochemical,baɪoʊkɛmɪkəɫ
bioengineered,baɪoʊɛndʒənɪɹd
biographical,baɪəɡɹæfɪkəɫ
biologist,baɪɑɫədʒɪst
biomedical,baɪoʊmɛdɪkəɫ
bionic,baɪɔnɪk
bioscience,baɪoʊsaɪəns
biospherians,baɪoʊsfɪɹiənz
biotechnological,baɪoʊtɛknəɫɑdʒɪkəɫ
bip,bɪp
bir,bɝ
birchler,bɝkɫɝ
birder,bɝdɝ
birdhouses,bɝdhaʊsɪz
birdsell,bɝdsəɫ
birenbaum,baɪɹənbaʊm
birkett,bɝkɪt
birle,bɝɫ
biron,baɪɹən
birthmark,bɝθmɑɹk
birtley,bɝtɫi
bischel,bɪʃəɫ
bisel,bɪsəɫ
bishops,bɪʃəps
bismarcks,bɪzmɑɹks
bisset,bɪsɪt
bistodeau,bɪstədoʊ
bitchy,bɪtʃi
bitler,baɪtɫɝ
bitterly,bɪtɝɫi
bitting,bɪtɪŋ
bitz,bɪts
bivouac,bɪvwæk
bizet,bɪzɛt
bjoern,bjɔɹn
blabbers,bɫæbɝz
blackbirds,bɫækbɝdz
blacker,bɫækɝ
blackhawks,bɫækhɔks
blacklock,bɫækɫɑk
blackness,bɫæknəs
blackshire,bɫækʃaɪɹ
blackwood,bɫækwʊd
blaesing,bɫɛsɪŋ
blairs,bɫɛɹz
blakelys,bɫeɪkɫiz
blakesley,bɫeɪksɫi
blamestrorm,bɫeɪmstɔɹm
blanchett,bɫæntʃɪt
blandin,bɫændɪn
blaney,bɫeɪni
blankenship,bɫæŋkənʃɪp
blankley,bɫæŋkɫi
blared,bɫɛɹd
blasi,bɫeɪzi
blasius,bɫeɪsiɪs
blastdown,bɫæstdaʊn
blaszak,bɫɑʃək
blattner,bɫætnɝ
blay,bɫeɪ
blazek,bɫɑzɛk
bleacher,bɫitʃɝ
bleary,bɫɪɹi
bled,bɫɛd
blehm,bɫɛm
blemishes,bɫɛmɪʃɪz
blepharisma,bɫɛfɝɪzmə
blessington,bɫɛsɪŋtən
blick,bɫɪk
blind,bɫaɪnd
blinds,bɫaɪndz
blips,bɫɪps
blistering,bɫɪstɝɪŋ
blitzer,bɫɪtsɝ
bloated,bɫoʊtɪd
blochs,bɫɑks
blockage,bɫɑkɪdʒ
blockheads,bɫɑkhɛdz
bloemer,bɫoʊmɝ
blok,bɫɑk
blond,bɫɑnd
bloods,bɫədz
bloodless,bɫədɫəs
bloodstream,bɫədstɹim
bloomberg,bɫumbɝɡ
bloomington,bɫumɪŋtən
blossoming,bɫɑsəmɪŋ
blotnick,bɫɑtnɪk
blouses,bɫaʊsəz
blowed,bɫoʊd
blowier,bɫoʊiɝ
blows,bɫoʊz
blubaugh,bɫəbɔ
blueberries,bɫubɛɹiz
bluebottles,bɫubɔtəɫz
bluejay,bɫudʒeɪ
blueprints,bɫupɹɪnts
bluesy,bɫuzi
bluhdorn,bɫədɔɹn
blumenschein,bɫəmɪnʃaɪn
blunck,bɫəŋk
blunted,bɫəntɪd
blurred,bɫɝd
blushes,bɫəʃəz
blye,bɫaɪ
boals,boʊɫz
boarders,bɔɹdɝz
boardroom,bɔɹdɹum
boasted,boʊstəd
boating,boʊtɪŋ
boats,boʊts
bobber,bɑbɝ
bobble,bɔbəɫ
bobek,boʊbɪk
bobrowski,bəbɹɔfski
boccio,boʊtʃioʊ
bochner,bɑknɝ
bocuse,boʊkjuz
bodegas,boʊdeɪɡəs
bodensteiner,boʊdənstaɪnɝ
bodikova,bɑdɪkoʊvə
bodnar,bədnɑɹ
boe,boʊ
boege,boʊdʒ
boehme,beɪm
boeing,boʊɪŋ
boening,bɑənɪŋ
boesch,boʊʃ
boettcher,boʊtʃɝ
bog,bɔɡ
bogdanowicz,bəɡdænəwɪtʃ
bogey,boʊɡi
bogging,bɔɡɪŋ
bogie,bʊɡi
bogucki,bəɡətski
bohannon,bɑhənɑn
bohle,boʊhəɫ
bohlmann,boʊɫmən
bohnet,bɑnɪt
boies,bɔɪz
boilerplates,bɔɪɫɝpɫeɪts
boises,bɔɪsiz
boitano,bɔɪtɑnoʊ
boker,boʊkɝ
bolanger,boʊɫəndʒɝ
boldest,boʊɫdɪst
bolduc,boʊɫdək
boles,boʊɫz
bolin,boʊɫɪn
bolivias,bəɫɪviəz
bollapragada,boʊɫɑpɹəɡɑdə
bollig,bɑɫɪɡ
bolly,bɔɫi
bolsas,boʊɫsəz
bolster,boʊɫstɝ
bolthouse,boʊɫthaʊs
bom,bɑm
bombardier,bɑmbɝdɪɹ
bombed,bɑmd
bombs,bɑmz
bonadio,boʊnɑdioʊ
bonapartes,boʊnəpɑɹts
bonds,bɑndz
bondi,bɑndi
bonecrusher,boʊnkɹəʃɝ
bonesteel,boʊnstiɫ
bongarten,bɑŋɡɑɹtən
bonier,bɑnjɝ
bonino,boʊninoʊ
bonns,bɑnz
bonneville,bɑnəvɪɫ
bonobo,bɑnəbə
bonta,bɑntə
bonwell,bɑnwɛɫ
boodle,budəɫ
booher,buɝ
booked,bʊkt
bookish,bʊkɪʃ
bookmark,bʊkmɑɹk
booksellers,bʊksɛɫɝz
bookstore,bʊkstɔɹ
boomed,bumd
booms,bumz
boonton,buntən
boorman,bʊɹmən
boosterism,bustɝɪzəm
boothe,buð
bootlegging,butɫɛɡɪŋ
boozer,buzɝ
bopper,bɑpɝ
borchard,bɝʃɑɹd
bordas,bɔɹdəz
borders,bɔɹdɝz
bore,bɔɹ
boren,bɔɹən
borger,bɔɹɡɝ
borgmeyer,bɔɹɡmaɪɝ
bork,bɔɹk
born,bɔɹn
borns,bɔɹnz
borosage,bɔɹəsɪdʒ
borowy,bɝaʊi
borroff,bɔɹɔf
borrowman,bɑɹoʊmən
borsodi,bɔɹsɔdi
bortnick,bɔɹtnɪk
bos,bɑs
bosco,bɔskoʊ
boshers,bɑʃɝz
bosnia,bɑzniə
boss,bɑs
bossert,bɑsɝt
bossler,bɑsɫɝ
bostock,boʊstɑk
bosworth,bɔzwɝθ
botched,bɑtʃt
bothas,bɑθəz
bothers,bɑðɝz
botos,boʊtoʊz
bottcher,bɑttʃɝ
bottled,bɑtəɫd
bottom-up,bɑtəməp
bottorff,bɑtɝf
boucher,bɔtʃɝ
boudreaux,budɹoʊ
bought,bɑt
boulais,buɫeɪ
bouler,baʊɫɝ
boulter,boʊɫtɝ
bounces,baʊnsɪz
bounded,baʊndɪd
bouquet,bukeɪ
bourg,bɔɹɡ
bourland,bʊɹɫænd
bourses,bɔɹsɪz
bout,baʊt
bouts,baʊts
bouygues,bɔɪʒeɪ
bovey,boʊvi
bowater,baʊətɝ
bowe,boʊ
bowerman,boʊɝmən
bowing,baʊɪŋ
bowlers,boʊɫɝz
bowmans,boʊmənz
bows,boʊz
boxcar,bɑkskɑɹ
boxings,bɑksɪŋz
boyack,bɔɪək
boyden,bɔɪdən
boyette,bɔɪɛt
boylan,bɔɪɫən
boyne,bɔɪn
boytoy,bɔɪtɔɪ
bozells,boʊzɛɫz
boztepe,boʊztɛp
braatz,bɹɑts
bracci,bɹɑtʃi
braces,bɹeɪsɪz
brachii,bɹeɪkii
brackenbury,bɹækənbɛɹi
brackman,bɹækmən
braddy,bɹædi
bradish,bɹædɪʃ
bradstreets,bɹædstɹits
bradys,bɹeɪdiz
braganza,bɹəɡɑnzə
braggs,bɹæɡz
braiding,bɹeɪdɪŋ
braindead,bɹeɪndɛd
brainstorms,bɹeɪnstɔɹmz
brajdas,bɹaɪdəs
braking,bɹeɪkɪŋ
bramaleas,bɹæməɫiz
bramlage,bɹæmɫɪdʒ
bramwell,bɹæmwɛɫ
branch,bɹæntʃ
branco,bɹæŋkoʊ
brandenberger,bɹændənbɝɡɝ
brandis,bɹændɪs
brando,bɹændoʊ
brandvold,bɹændvoʊɫd
branillo,bɹənɪɫoʊ
branna,bɹænə
brannum,bɹænəm
bransons,bɹænsənz
braque,bɹæk
brasfield,bɹæsfiɫd
brasilia,bɹəsɪɫjə
brasses,bɹæsɪz
braton,bɹætɪn
bratton,bɹætən
braughton,bɹɔtən
braunstein,bɹɔnstaɪn
bravely,bɹeɪvɫi
brawer,bɹɔɝ
brayboy,bɹeɪbɔɪ
brazel,bɹæzəɫ
brazils,bɹəzɪɫz
brcko,bɝtʃkoʊ
breadcrumb,bɹɛdkɹəm
break-in,bɹeɪkɪn
breakfast,bɹɛkfəst
breakthroughs,bɹeɪkθɹuz
breasted,bɹɛstɪd
breathe,bɹið
breathy,bɹɛθi
brecher,bɹɛkɝ
breden,bɹidən
breeder,bɹidɝ
breeze,bɹiz
brehm,bɹɛm
breininger,bɹaɪnɪŋɝ
breitling,bɹaɪtəɫɪŋ
bremer,bɹimɝ
brendlinger,bɹɛndəɫɪŋɝ
brennan,bɹɛnən
brentano,bɹɛntɑnoʊ
bresette,bɹɪsɛt
bresse,bɹɛs
breth,bɹɛθ
brettschneider,bɹɛtʃnaɪdɝ
brew,bɹu
brewing,bɹuɪŋ
breza,bɹɛzə
brianas,bɹiɑnəz
bribes,bɹaɪbz
brickell,bɹɪkəɫ
bricklins,bɹɪkɫɪnz
bridegroom,bɹaɪdɡɹum
bridesmaids,bɹaɪdzmeɪdz
bridgers,bɹɪdʒɝz
bridging,bɹɪdʒɪŋ
briefcases,bɹifkeɪsɪz
brieger,bɹiɡɝ
brig,bɹɪɡ
brigantine,bɹɪɡəntin
brightened,bɹaɪtənd
brightwell,bɹaɪtwɛɫ
brillhart,bɹɪɫhɑɹt
brimhall,bɹɪmhɔɫ
brine,bɹaɪn
brings,bɹɪŋz
brinkman,bɹɪŋkmən
brinn,bɹɪn
briody,bɹaɪədi
brisbon,bɹɪzbən
briskey,bɹɪski
brister,bɹɪstɝ
brita,bɹitə
british,bɹɪtɪʃ
brittain,bɹɪtən
brittler,bɹɪtɫɝ
brizola,bɹɪzoʊɫə
broads,bɹɔdz
broadcasters,bɹɔdkæstɝz
broadening,bɹɔdnɪŋ
broadpfoot,bɹɔdfʊt
broadwell,bɹɔdwɛɫ
brocato,bɹoʊkɑtoʊ
brockbank,bɹɑkbəŋk
brocklehurst,bɹɑkəɫhɝst
brockton,bɹɑktən
broders,bɹoʊdɝz
brodin,bɹoʊdɪn
brodys,bɹoʊdiz
brogdon,bɹɑɡdən
brokaw,bɹoʊkɔ
brokerages,bɹoʊkɝɪdʒɪz
broking,bɹoʊkɪŋ
bromides,bɹoʊmaɪdz
bronc,bɹɑŋk
bronfmans,bɹɑnfmənz
bronte,bɹɑnti
bronzes,bɹɑnzəz
brookes,bɹʊks
brooking,bɹʊkɪŋ
brookners,bɹʊknɝz
brooksvilles,bɹʊksvɪɫz
brose,bɹoʊz
brossard,bɹəsɑɹd
broth,bɹɔθ
brothers,bɹəðɝz
brough,bɹaʊ
brouillette,bɹwiɫɛt
browbeat,bɹaʊbit
brownell,bɹaʊnɛɫ
brownlee,bɹaʊnɫi
brownson,bɹaʊnsən
browsing,bɹaʊzɪŋ
brozek,bɹoʊzɛk
brucie,bɹəki
brue,bɹu
bruehl,bɹuɫ
bruggeman,bɹəɡmən
bruins,bɹuɪnz
brumbach,bɹəmbɑk
brumlow,bɹəmɫoʊ
brunch,bɹəntʃ
brunell,bɹənəɫ
brunetti,bɹunɛti
brunjes,bɹənʒiz
brunos,bɹunoʊz
brunt,bɹənt
brusett,bɹusɛt
brushwork,bɹəʃwɝk
brussel,bɹəsəɫ
brutality,bɹutæɫɪti
bruton,bɹutən
bryans,bɹaɪənz
brymer,bɹaɪmɝ
brzoska,bɹoʊskə
bubb,bəb
bubel,bubəɫ
bucaro,bukɑɹoʊ
buccino,butʃinoʊ
buchananism,bjukænənɪzəm
buchen,bəkən
buchis,butʃiz
bucholtz,bəkoʊɫts
buckbee,bəkbi
buckeyes,bəkaɪz
buckler,bəkəɫɝ
bucknam,bəknəm
buckwalter,bəkwəɫtɝ
buczynski,bətʃɪnski
budde,bəd
buddier,bədiɝ
budgets,bədʒɪts
budicks,bədɪks
budnick,bədnɪk
budyonnovsk,budjənɑvsk
buechler,bjukɫɝ
buehrle,bjuɹəɫ
buenos,bweɪnoʊs
buerkle,bjuɹkəɫ
buff,bəf
buffers,bəfɝz
buffetts,bəfəts
buffum,bəfəm
bugatti,bəɡɑti
buggies,bəɡiz
bugliosi,buɡɫioʊsi
buhrow,bʊɹoʊ
buikema,bɪkeɪmə
building,bɪɫdɪŋ
buisson,bwisɑn
buker,bjukɝ
bulemia,bəɫimiə
bulgarians,bəɫɡɛɹiənz
bulin,bjuɫɪn
bulla,bʊɫə
bullen,bʊɫən
bullfights,bʊɫfaɪtz
bullington,bʊɫɪŋtən
bullock,bʊɫək
bulluck,bʊɫək
bult,bəɫt
bumbaugh,bəmbɔ
bummed,bəmd
bumping,bəmpɪŋ
bunch,bəntʃ
bundesbank,bɑndɪsbæŋk
bundle,bəndəɫ
bundys,bəndiz
bungey,bəndʒi
bunkley,bəŋkɫi
bunol,bjunoʊɫ
bunton,bəntən
buonicontis,bwɑnɪkɑntiz
bupkus,bəpkəs
burbach,bɝbɑk
burbridge,bɝbɹɪdʒ
burchill,bɝtʃɪɫ
burdening,bɝdənɪŋ
burdine,bɝdin
bureaus,bjʊɹoʊz
bureaus,bjʊɹoʊz
burford,bɝfɝd
burgeoned,bɝdʒənd
burgett,bɝdʒɪt
burglarize,bɝɡɫɝaɪz
burgomasters,bɝɡəmæstɝz
burgundys,bɝɡəndiz
buries,bɛɹiz
burkes,bɝks
burkholder,bɝkhoʊɫdɝ
burklow,bɝkɫaʊ
burleson,bɝɫɪsən
burlison,bɝɫɪsən
burn,bɝn
burner,bɝnɝ
burnham,bɝnhæm
burnout,bɝnaʊt
burnt,bɝnt
burr,bɝ
burright,bɔɹaɪt
burros,bɝoʊz
burrows,bɝoʊz
burstein,bɝstaɪn
burtons,bɝtənz
burzynski,bɝzɪnski
busboys,bəsbɔɪz
buschmann,bəʃmən
bushs,bʊʃɪz
busher,bʊʃɝ
bushwhack,bʊʃwæk
busily,bɪzəɫi
businesslike,bɪznɪsɫaɪk
businesswomen,bɪznəswoʊmən
busler,bəsɫɝ
bussen,bəsən
bussing,bəsɪŋ
bustier,bəstjɝ
busts,bəsts
butane,bjuteɪn
butchering,bʊtʃɝɪŋ
buterbaugh,bjutɝbaʊ
butlers,bətɫɝz
butson,bətsən
butterbaugh,bətɝbaʊ
butterick,bətɝɪk
butting,bətɪŋ
buttonholed,bətənhoʊɫd
buttrey,bətɹi
butzen,bətsən
buybacks,baɪbæks
buza,bjuzə
buzze,bəz
buzzword,bəzwɝd
byassee,biɑsi
byerly,baɪɝɫi
bykowski,bɪkɔfski
byner,baɪnɝ
byram,bɪɹəm
byrns,bɪɹnz
byun,bjən
c-code,sikoʊd
cest,sɛst
cabal,kəbɑɫ
cabbages,kæbɪdʒɪz
cabello,kəbɛɫoʊ
cabinet,kæbnət
cablec,keɪbɫɛk
cablesystems,keɪbəɫsɪstəmz
cabooses,kəbusɪz
cabrini,kəbɹini
cacao,kəkeɪoʊ
cached,kæʃt
cackling,kækɫɪŋ
cadaver,kədævɝ
caddied,kædid
cadences,keɪdənsɪz
cadiz,kədiz
cadres,kædɹiz
caen,kɑn
caetano,kətɑnoʊ
caffee,kæfi
caftans,kæftænz
cagliari,kæɡɫiɑɹi
cahoon,kəhun
caillier,keɪɫiɝ
cairns,kɛɹnz
caito,keɪtoʊ
cal,kæɫ
calamander,kæɫəmændɝ
calan,keɪɫən
calcaterra,kæɫkətɛɹə
calculating,kæɫkjəɫeɪtɪŋ
caldera,kæɫdɛɹə
caldwells,kɔɫdwɛɫz
calendars,kæɫəndɝz
calfed,kæɫfɛd
cali,kæɫi
calif,kæɫɪf
calills,kəɫɪɫz
calix,kæɫɪks
callace,kæɫəs
callari,kɑɫɑɹi
callejas,kɑɫeɪjɑz
callicoat,kæɫɪkoʊt
callinan,kæɫɪnən
callousness,kæɫəsnəs
calma,kɑɫmə
calmed,kɑɫmd
calmly,kɑmɫi
caloric,kəɫɔɹɪk
caltha,kæɫðə
calvano,kɑɫvɑnoʊ
calvi,kɑɫvi
calypso,kəɫɪpsoʊ
camaguey,kæməɡweɪ
camaros,kəmɑɹoʊs
cambre,kæmbɝ
cambys,kæmbiz
camel,kæməɫ
cameramen,kæmɝəmɛn
camilleri,kɑmiɫɛɹi
cammarota,kɑmɑɹoʊtə
camps,kæmps
campanale,kɑmpɑnɑɫi
campeaus,kæmpoʊz
campgrounds,kæmpɡɹaʊndz
campoli,kɑmpoʊɫi
campuses,kæmpəsɪz
camuso,kɑmusoʊ
canadas,kænədəz
canals,kənæɫz
canard,kənɑɹd
canby,kænbi
cancelling,kænsɫɪŋ
cancino,kɑntʃinoʊ
candella,kɑndɛɫə
candidates,kændədeɪts
candiottis,kændiɑtiz
candor,kændɝ
canes,keɪnz
canham,kænhəm
canion,kænjən
cannaday,kænədeɪ
cannelton,kænəɫtən
cannibalize,kænəbəɫaɪz
cannock,kænək
canny,kæni
canons,kænənz
canosa,kənoʊsə
canson,kænsən
canteens,kæntinz
cantina,kæntinə
cantons,kæntənz
cantwell,kæntwɛɫ
canvass,kænvəs
canzoneri,kɑnzoʊnɛɹi
capacities,kəpæsətiz
capano,kɑpɑnoʊ
capehart,keɪphɑɹt
caper,keɪpɝ
capita,kæpɪtə
capitalizations,kæpɪtəɫɪzeɪʃənz
capitol,kæpɪtəɫ
caple,keɪpəɫ
capone,kəpoʊn
capp,kæp
capper,kæpɝ
capra,kæpɹə
caprices,kəpɹisəz
capsize,kæpsaɪz
captains,kæptənz
captives,kæptɪvz
capulet,kæpuɫɛt
caraveras,kɑɹəvɛɹəz
carafate,kɛɹəfeɪt
caras,kɑɹəz
caravelle,kɛɹəvɛɫ
carbaugh,kɑɹbɔ
carbohydrates,kɑɹboʊhaɪdɹeɪts
carbonetto,kɑɹboʊnɛtoʊ
carboy,kɑɹbɔɪ
carcinogen,kɑɹsɪnədʒən
cardassians,kəɹdɑsiənz
carder,kɑɹdɝ
cardillo,kɑɹdɪɫoʊ
cardiologist,kɑɹdiɑɫədʒɪst
cardona,kɑɹdoʊnə
cards,kɑɹdz
careening,kɝinɪŋ
careful,kɛɹfəɫ
carella,kɑɹɛɫɑ
cares,kɛɹz
carew,kæɹu
cargonoff,kɑɹɡənɔf
caricaturist,kɛɹəkətʃɝəst
carillon,kɛɹəɫɑn
carithers,kæɹɪðɝz
carls,kɑɹɫz
carlin,kɑɹɫɪn
carlitos,kɑɹɫitoʊz
carlough,kɑɹɫoʊ
carlston,kɑɹɫstən
carmakers,kɑɹmeɪkɝz
carmie,kɑɹmi
carnage,kɑɹnɪdʒ
carneal,kɑɹnəɫ
carnell,kɑɹnəɫ
carnivals,kɑɹnəvəɫz
carols,kɛɹəɫz
carolinian,kɛɹoʊɫɪniən
carosi,kɝoʊsi
carow,kæɹoʊ
carpenters,kɑɹpəntɝz
carpets,kɑɹpəts
carra,kɑɹə
carrasquillo,kɛɹəskɪɫoʊ
carreno,kɑɹɛnoʊ
carriage,kɛɹədʒ
carrier,kæɹiɝ
carries,kæɹiz
carringtons,kɛɹɪŋtənz
carrolls,kɛɹəɫz
carrozza,kɑɹoʊzə
cars,kɑɹz
carstensen,kɑɹstɛnsən
cartels,kɑɹtɛɫz
carthage,kɑɹθɪdʒ
cartmill,kɑɹtmɪɫ
cartoons,kɑɹtunz
carty,kɑɹti
carved,kɑɹvd
carvilles,kɑɹvɪɫz
casada,kɑsɑdɑ
casals,kəsɑɫz
casbah,kæsbə
casco,kæskoʊ
casella,kəsɛɫə
caseworker,keɪswɝkɝ
cashen,kæʃən
cashiers,kæʃɪɹz
cashway,kæʃweɪ
casings,keɪsɪŋz
casler,kæsəɫɝ
caspers,kæspɝz
cassani,kɑsɑni
cassedy,kæsɪdi
casserole,kæsɝoʊɫ
cassinelli,kɑsinɛɫi
cassoni,kəsoʊni
castaldo,kɑstɑɫdoʊ
castell,keɪstəɫ
castelluccio,kɑstɛɫutʃioʊ
castigates,kæstəɡeɪts
castillon,kæstɪɫɑn
castles,kæsəɫz
castpart,kæstpɑɹt
castro,kæstɹoʊ
casually,kæʒəwəɫi
casualty,kæʒwəɫti
catacosinoss,kətækəsinəsɪz
catalfamo,kɑtɑɫfɑmoʊ
catalogues,kætəɫɔɡz
catalyze,kætəɫaɪz
catapano,kɑtɑpɑnoʊ
catatonic,kætətɑnɪk
catchers,kætʃɝz
catechism,kætəkɪzəm
categorizing,kætəɡɝaɪzɪŋ
caterino,kɑtɝinoʊ
caterwaul,kætɝwɑɫ
cathedrals,kəθidɹəɫz
catheters,kæθətɝz
cation,kætaɪən
catoe,kætoʊ
catsup,kɛtʃəp
cattlemen,kætəɫmən
cau,kaʊ
caudal,kɑdəɫ
caughman,kɔmən
caulfield,kɔɫfiɫd
causative,kɑzətɪv
causeway,kɑzweɪ
cauterized,kɔtɝaɪzd
cautioned,kɔʃənd
cavalcade,kævəɫkeɪd
cavalli-sfor,kəvæɫisfɔɹ
cavataio,kɑvɑtɑioʊ
caven,keɪvən
caves,keɪvz
cavitt,kævɪt
cawthorn,kɔθɝn
caylin,keɪɫɪn
cazenove,kæzənoʊv
cd,sidi
cearley,sɝɫi
ceases,sisɪz
cecala,tʃɛkɑɫə
cecin,sɛsɪn
ceded,sidɪd
ceding,sidɪŋ
cefalu,tʃɛfɑɫu
celandine,sɛɫəndaɪn
celebrate,sɛɫəbɹeɪt
celebritys,səɫɛbɹɪtiz
celestory,səɫɛstɝi
cells,sɛɫz
cellmarks,sɛɫmɑɹks
cellucci,tʃɛɫutʃi
celo,siɫoʊ
celtics,sɛɫtɪks
cemeteries,sɛmətɛɹiz
ceniceros,seɪnisɛɹoʊz
censure,sɛnʃɝ
centaurs,sɛntɔɹz
centeno,tʃɛntɛnoʊ
centering,sɛntɝɪŋ
centex,sɛntɛks
centner,sɛntnɝ
centralism,sɛntɹəɫɪzəm
centrella,sɛntɹɛɫə
centronics,sɛntɹɑnɪks
centurys,sɛntʃɝiz
cephus,sɛfəs
cerbone,tʃɝboʊn
cerelia,tʃɝɛɫiə
cerino,tʃɝinoʊ
cerny,sɝni
cerruti,sɝuti
certificate,sɝtɪfɪkət
certo,tʃɛɹtoʊ
cerveny,tʃɝvini
cervone,tʃɝvoʊni
cessna,sɛsnə
cetec,sitɛk
cfo,siɛfoʊ
chachi,tʃɑtʃi
chadian,tʃeɪdiən
chafee,tʃeɪfi
chafin,tʃæfɪn
chaikin,tʃeɪkɪn
chair,tʃɛɹ
chairpeople,tʃɛɹpipəɫ
chalasani,tʃæɫəsæni
chalifoux,ʃæɫɪfu
challenged,tʃæɫəndʒd
chalmette,ʃæɫmɛt
chamberlain,tʃeɪmbɝɫɪn
chamblin,tʃæmbɫɪn
chamorro,tʃoʊmɔɹoʊ
champion,tʃæmpiən
champney,tʃæmpni
chances,tʃænsəz
chandon,tʃændɪn
change,tʃeɪndʒ
changsho,tʃæŋʃoʊ
channells,ʃənɛɫz
chants,tʃænts
chapas,tʃɑpəs
chapin,ʃəpæn
chapoton,tʃæpoʊtɑn
chaps,tʃæps
characterization,kɛɹəktɝɪzeɪʃən
charades,ʃɝeɪdz
chard,tʃɑɹd
chargebacks,tʃɑɹdʒbæks
chariot,tʃɛɹiət
charities,tʃɛɹɪtiz
charles,tʃɑɹɫz
charlet,tʃɑɹɫɪt
charlotteville,ʃɑɹɫətvɪɫ
charmingly,tʃɑɹmɪŋɫi
charren,tʃɛɹən
charter,tʃɑɹtɝ
