word,ipa
madog,mædəɡ
madra,mɑdɹə
mady,meɪdi
maerz,mɛɹz
maese,mis
maez,maɪɛz
mafia,mɑfiə
mag,mæɡ
magar,mæɡɝ
magaw,mæɡɔ
magee,məɡi
mager,mæɡɝ
maggs,mæɡz
mah,mɑ
mahdi,mɑdi
maher,mɑɹ
maheu,mæhju
mahin,mæhɪn
mahl,mɑɫ
mahrt,mɑɹt
mahvi,mɑvi
maid,meɪd
maids,meɪdz
mail,meɪɫ
mails,meɪɫz
maim,meɪm
maims,meɪmz
maina,meɪnə
maine,meɪn
maio,meɪoʊ
mair,mɛɹ
mairs,mɛɹz
maiti,meɪti
maj,mædʒ
majka,maɪkə
mak,mæk
makar,mækɝ
maker,meɪkɝ
makes,meɪks
maki,mɑki
mako,mɑkoʊ
mal,mæɫ
mala,mɑɫə
males,meɪɫz
malek,mɑɫɛk
maler,meɪɫɝ
males,meɪɫz
maley,meɪɫi
malls,mɔɫz
mallo,mɑɫoʊ
mally,mæɫi
malo,mɑɫoʊ
malt,mɔɫt
maltz,mæɫts
malva,mɑɫvə
maly,meɪɫi
mama,mɑmə
mamba,mɑmbə
mamma,mɑmə
manac,mænæk
manak,mænək
manas,mɑnəz
mance,mæns
mandt,mænt
mane,meɪn
manet,mɑneɪ
manga,mæŋɡə
mani,mɑni
manik,mænɪk
manis,mænɪs
mank,mæŋk
manns,mænz
manny,mæni
mano,mɑnoʊ
manon,mɑnɔn
manor,mænɝ
manry,mænɹi
manta,mæntə
mantz,mænts
manz,mænz
maori,maʊɹi
mapes,meɪps
mapi,mæpi
mapp,mæp
maps,mæps
marak,mæɹək
maras,mɑɹəz
mardi,mɑɹdi
mares,mɛɹz
mares,mɛɹz
marez,mɑɹɛz
marga,mɑɹɡə
marke,mɑɹk
marky,mɑɹki
maro,mɑɹoʊ
marr,mɑɹ
marro,mɑɹoʊ
mars,mɑɹz
marsh,mɑɹʃ
mart,mɑɹt
marte,mɑɹt
marts,mɑɹts
marui,mɝui
marv,mɑɹv
marz,mɑɹz
mas,mɑz
masci,mæsi
mash,mæʃ
maske,meɪsk
maslo,mɑsɫɔ
maso,mæzoʊ
mass,mæs
massi,mæsi
masur,mæsɝ
mata,mɑtə
match,mætʃ
mate,meɪt
mater,mɑtɝ
matey,meɪti
mathe,meɪð
matic,mætɪk
mato,mɑtoʊ
matra,mætɹə
matts,mætz
matte,mæt
matty,mæti
matz,mæts
matzu,mætzu
mau,moʊ
mauch,mɔtʃ
mauer,maʊɝ
maui,maʊi
maul,mɔɫ
maule,mɔɫ
maund,mɔnd
maus,mɔz
mauss,mɔs
maust,mɔst
mautz,mɔts
mav,mɑv
mave,meɪv
mavs,mɑvz
maw,mɔ
mawr,mɔɝ
maxa,mæksə
maxcy,mæksi
maxi,mæksi
maxx,mæks
mayan,maɪən
maybe,meɪbi
mayda,meɪdə
mayde,meɪd
mayes,meɪz
mayle,meɪɫ
mayon,meɪɔn
mayor,meɪɝ
mays,meɪz
mayse,meɪz
maz,mɑz
mazda,mɑzdə
mazo,mɑzoʊ
mazon,mɑzɔn
mazzo,mæzoʊ
mc,mɪk
mcan,məkæn
mcbee,məkbi
mccaa,məkɑ
mccan,məkæn
mccaw,məkɔ
mccoy,məkɔɪ
mccur,məkɝ
mcfee,məkfi
mcgaw,məɡɔ
mcham,məkæm
mckey,məki
mckoy,məkɔɪ
mcnew,məknu
me,mi
mead,mid
meade,mid
meads,midz
meals,miɫz
meals,miɫz
mealy,miɫi
means,minz
meant,mɛnt
meara,miɹə
mease,miz
meat,mit
meats,mits
meaux,moʊ
mecca,mɛkə
mech,mɛk
meche,mɛtʃ
meck,mɛk
med,mɛd
medal,mɛdəɫ
medar,mɛdɝ
medea,mədiə
media,midiə
medic,mɛdɪk
medil,mədɪɫ
mediq,mɛdik
medoc,mɛdɔk
meech,mitʃ
meek,mik
meeks,miks
meers,miɝz
mees,miz
meet,mit
meets,mits
meger,mɛɡɝ
megna,mɛɡnə
mehdi,mɛdi
mehr,mɛɹ
meidl,midəɫ
meir,meɪɹ
meis,miz
meise,mis
meiss,maɪs
meitz,mits
mels,mɛɫz
melby,mɛɫbi
meld,mɛɫd
mele,miɫ
melfi,mɛɫfi
meli,mɛɫi
melka,mɛɫkə
mell,mɛɫ
melle,mɛɫ
melli,mɛɫi
mello,mɛɫoʊ
melly,mɛɫi
melo,mɛɫoʊ
melon,mɛɫən
melor,mɛɫɔɹ
meloy,mɛɫɔɪ
melt,mɛɫt
melts,mɛɫts
memel,mɛməɫ
men,mɛn
mena,minə
mend,mɛnd
mende,mɛnd
meng,mɛŋ
menia,minjə
menka,mɛŋkə
menna,mɛnə
menor,mɛnɝ
menu,mɛnju
menz,mɛnz
meo,mioʊ
meow,miaʊ
mer,mɛɹ
meraz,mɛɹɑz
merc,mɝk
mercs,mɝks
merci,mɝsi
merck,mɝk
mere,mɪɹ
merge,mɝdʒ
meris,mɛɹəs
merit,mɛɹət
merk,mɝk
mero,mɛɹoʊ
merow,mɛɹoʊ
mers,mɝz
merta,mɛɹtə
mertz,mɝts
merwe,mɝwi
merz,mɝz
messa,mɛsə
mest,mɛst
mets,mɛts
metal,mɛtəɫ
mete,mit
meth,mɛθ
metis,mɛtɪs
metra,mɛtɹə
metre,mitɝ
mets,mɛts
metze,mɛtz
mew,mju
mewas,mjuəs
mewes,mjuz
mey,meɪ
meyn,meɪn
meza,mɛzə
mezey,mɛzi
mhm,əmhəm
mic,mɪk
mice,maɪs
micka,mɪkə
mid,mɪd
midi,midi
midst,mɪdst
miele,miɫ
mien,min
mier,maɪɝ
miert,maɪɝt
mig,mɪɡ
might,maɪt
mihai,mihaɪ
mihn,mɪn
mihok,mɪhək
mikes,maɪks
mikes,maɪks
mikey,maɪki
mikol,mɪkɔɫ
mil,mɪɫ
milby,mɪɫbi
miler,maɪɫɝ
miley,maɪɫi
milk,mɪɫk
milks,mɪɫks
mill,mɪɫ
mille,mɪɫ
milln,mɪɫn
mills,mɪɫz
mils,mɪɫz
milt,mɪɫt
milz,mɪɫz
mimbs,mɪmz
mimic,mɪmɪk
mimms,mɪmz
minc,mɪŋk
minch,mɪntʃ
mincy,mɪnsi
mines,maɪnz
mined,maɪnd
miner,maɪnɝ
mines,maɪnz
mings,mɪŋz
minke,mɪŋk
minks,mɪŋks
mino,minoʊ
minot,mɪnət
minow,mɪnoʊ
mint,mɪnt
mints,mɪnts
mintz,mɪnts
mips,mɪps
mirs,mɪɹz
mirad,məɹæd
mire,maɪɹ
miro,mɪɹoʊ
mirra,mɪɹə
mirti,mɝti
mirtz,mɝts
mirza,mɝzə
misa,mizə
misch,mɪʃ
miser,maɪzɝ
miska,mɪskə
mist,mɪst
mists,mɪsts
mita,mitə
miter,maɪtɝ
mites,maɪts
miti,miti
mitra,mɪtɹə
mitre,mɪtɹi
mitt,mɪt
miura,miʊɹə
mixer,mɪksɝ
moat,moʊt
moats,moʊts
mob,mɑb
mobbs,mɑbz
mobs,mɑbz
moby,moʊbi
mocha,moʊkə
modic,mɑdɪk
moede,moʊd
moen,moʊn
moers,moʊɝz
moes,moʊz
mof,mɑf
moga,moʊɡə
moger,moʊɡɝ
moher,mɑhɝ
mohn,mɑn
moina,mɔɪnə
moisi,mɔɪsi
moka,moʊkə
mokes,moʊks
mol,mɔɫ
moles,moʊɫz
moll,mɑɫ
mollo,mɑɫoʊ
moly,moʊɫi
mom,mɑm
moma,moʊmə
mommy,mɑmi
moms,mɑmz
mon,moʊn
monds,mɑndz
mondy,mɑndi
money,məni
monit,mɑnət
monje,mɑndʒ
monks,məŋks
monks,məŋks
mont,mɑnt
montz,mɑnts
moods,mudz
moods,mudz
moog,muɡ
moons,munz
moore,mʊɹ
moors,mʊɹz
moosa,musə
mooty,muti
mop,mɑp
mope,moʊp
moped,moʊpt
mops,mɑps
mors,mɔɹz
morad,mɔɹəd
moral,mɔɹəɫ
moran,mɝæn
moray,mɝeɪ
morby,mɔɹbi
mord,mɔɹd
more,mɔɹ
moree,mɝi
morel,mɝɛɫ
moret,mɔɹɪt
morey,mɔɹi
moria,mɔɹiə
mork,mɔɹk
morna,mɔɹnə
moro,mɔɹoʊ
moron,mɔɹɑn
morra,mɔɹə
mort,mɔɹt
morty,mɔɹti
mory,mɔɹi
mos,mɔs
mosey,moʊzi
mosk,mɔsk
most,moʊs
mote,moʊt
motes,moʊts
moth,mɔθ
moths,mɔθs
mots,mɑts
motts,mɑts
mottl,mɑtəɫ
moua,maʊə
moudy,maʊdi
mould,moʊɫd
mouse,maʊs
mousy,maʊsi
move,muv
mowat,moʊət
mowed,moʊd
mowen,moʊən
mows,maʊz
moy,mɔɪ
moye,mɔɪ
moyes,mɔɪz
moyna,mɔɪnə
moyse,mɔɪs
mr,mɪstɝ
mraz,mɹæz
mroz,mɹɑz
ms,mɪz
mt,maʊnt
mucci,mutʃi
much,mətʃ
muck,mək
mucky,məki
mudd,məd
muddy,mədi
mudge,mədʒ
mudra,mədɹə
mudry,mədɹi
muehl,mjuɫ
muffy,məfi
mugar,mjuɡɝ
muggy,məɡi
mugu,muɡu
muhl,məɫ
muhs,məs
muir,mjʊɹ
muls,mʊɫz
mule,mjuɫ
mulls,məɫz
mums,məmz
mumaw,mumɔ
mumby,məmbi
mumma,məmə
mumps,məmps
mun,mən
munce,məns
mund,mənd
mundy,məndi
munn,mən
munni,mjuni
muns,mənz
munt,mənt
munz,mənz
mura,mʊɹə
murai,mjɝaɪ
murff,mɝf
murk,mɝk
murky,mɝki
muro,mʊɹoʊ
murr,mɝ
murto,mɝtoʊ
murty,mɝti
mused,mjuzd
mush,məʃ
musha,muʃə
musil,muzəɫ
musk,məsk
muske,məsk
musso,musoʊ
must,məst
musty,məsti
mutes,mjuts
muti,mjuti
mutt,mət
myer,maɪɝ
myhre,mɪɹ
myres,maɪɹz
myrrh,mɝ
myth,mɪθ
myths,mɪθs
ns,ɛnz
nab,næb
naber,neɪbɝ
nabi,nɑbi
nabil,nɑbi
nabob,næbɑb
nacco,nækoʊ
nack,næk
nadal,nɑdæɫ
nadja,nædjə
naef,nif
naeve,niv
naff,næf
nafta,næftə
nag,næɡ
nagi,nɑɡi
nagy,neɪɡi
nah,nɑ
nahm,næm
naik,neɪk
naill,neɪɫ
nails,neɪɫz
nair,nɛɹ
nairn,nɛɹn
naish,neɪʃ
naive,naɪiv
nale,neɪɫ
nall,nɔɫ
nalls,nɔɫz
nambi,næmbi
names,neɪmz
namer,neɪmɝ
namis,næmɪs
nans,nænz
nance,næns
nandi,nɑndi
nanez,nɑnɛz
nania,nɑniə
nano,nænoʊ
napa,næpə
napp,næp
nappi,næpi
naqvi,nækvi
nara,nɑɹə
narc,nɑɹk
nard,nɑɹd
nardi,nɑɹdi
narly,nɑɹɫi
naro,nɑɹoʊ
naron,nɑɹɔn
nars,nɑɹz
narum,nɝəm
nasa,næsə
nasby,næsbi
nase,neɪz
nash,næʃ
naso,nɑsoʊ
nasr,nɑsɝ
nass,næs
nasts,næsts
nasty,næsti
nat,næt
nates,neɪts
nath,næθ
nauer,naʊɝ
nault,nɔɫt
nauss,nɔs
nav,næv
navas,nɑvəs
nave,neɪv
navis,nɑvɪs
navy,neɪvi
naw,nɑ
nays,neɪz
nazar,nɑzɑɹ
ne,neɪ
neer,nɛɹ
nead,nid
neals,niɫz
neale,niɫ
nealy,niɫi
near,nɪɹ
nears,nɪɹz
neas,niz
neat,nit
nebel,nɛbəɫ
nec,nɛk
necci,nɛtʃi
neck,nɛk
necks,nɛks
nedd,nɛd
nee,ni
neece,nis
need,nid
needs,nidz
neef,nif
neeld,niɫd
neels,niɫz
neer,nɪɹ
neese,niz
neet,nit
neff,nɛf
negev,nɛɡɛv
negs,nɛɡz
negus,niɡəs
neher,neɪɝ
neidl,nidəɫ
neigh,neɪ
neils,niɫz
neild,niɫd
neill,niɫ
nein,nin
neis,niz
nej,neɪ
nekia,nəkiə
nela,nɛɫə
nelms,nɛɫmz
nelon,nɛɫən
nemo,nɛmoʊ
nene,nin
neni,nɛni
neon,niɑn
neons,niɑnz
nepal,nəpɔɫ
nepl,nɛpəɫ
nerco,nɝkoʊ
nerds,nɝdz
nerl,nɝɫ
nes,nɛs
nesci,nɛsi
nesi,nɛsi
ness,nɛs
nessi,nɛsi
neste,nɛst
net,nɛt
neth,nɛθ
nets,nɛts
netta,nɛtə
netto,nɛtoʊ
neue,nui
neveu,nɪvu
nevin,nɛvɪn
new,nju
newer,nuɝ
newey,nui
newly,nuɫi
news,nuz
newss,nuzɪz
newt,nut
next,nɛkst
neysa,neɪsə
ng,ɛŋ
ngai,ɡaɪ
nghi,ɛnɡi
ngor,ɛŋɡɔɹ
ni,ni
niall,naɪɫ
niamh,naɪəm
nibbe,nɪb
nibs,nɪbz
nice,nis
nicer,naɪsɝ
niche,nɪtʃ
nicks,nɪks
nico,nikoʊ
nie,ni
niece,nis
niel,niɫ
nield,niɫd
niels,niɫz
niemi,nimi
nier,niɝ
niese,niz
niess,nis
nieto,nitoʊ
nifty,nɪfti
nigg,nɪɡ
nihei,nɪheɪ
nihon,nɪhɑn
nik,nɪk
nikes,naɪks
nikko,nikoʊ
niko,nikoʊ
nilan,niɫɑn
nile,naɪɫ
nils,nɪɫz
nimmo,nɪmoʊ
nimoy,nimɔɪ
nimtz,nɪmts
nines,naɪnz
niner,naɪnɝ
ninon,nɪnən
ninth,naɪnθ
nip,nɪp
nipp,nɪp
nips,nɪps
niro,nɪɹoʊ
nishi,niʃi
nite,naɪt
nito,nitoʊ
nitta,nɪtə
nitty,nɪti
noam,noʊm
nock,nɑk
noda,noʊdə
node,noʊd
noes,noʊz
nohl,noʊɫ
noirs,nɔɪɹz
noisy,nɔɪzi
nolde,noʊɫd
nolen,nɑɫən
nolie,nɑɫi
nolla,noʊɫə
nolte,noʊɫt
nom,nɑm
nomes,noʊmz
nook,nʊk
noon,nun
noone,nun
noons,nunz
nope,noʊp
noras,nɔɹəz
norba,nɔɹbə
nored,nɔɹd
norem,nɔɹɪm
nork,nɔɹk
norm,nɔɹm
normy,nɔɹmi
norse,nɔɹs
norsk,nɔɹsk
norte,nɔɹt
nose,noʊz
nosed,noʊzd
nosy,noʊzi
notch,nɑtʃ
note,noʊt
notes,noʊts
noth,nɑθ
notre,noʊtɝ
nots,nɑts
noun,naʊn
nucor,nukɔɹ
nude,nud
nudes,nudz
nudge,nədʒ
nudo,nudoʊ
nufer,nufɝ
nugan,nuɡən
nuhn,nən
nuke,nuk
nukes,nuks
nulph,nəɫf
nulty,nəɫti
numb,nəm
numed,numɛd
numia,numjə
nummi,numi
nuns,nənz
nunan,nunɑn
nunes,nunz
nunn,nən
nuno,nunoʊ
nuns,nənz
nurmi,nʊɹmi
nurre,nɝ
nuss,nəs
nusz,nəʃ
nuts,nəts
nutri,nutɹɪ
nutt,nət
nuys,naɪz
nuzzi,nutsi
nuzzo,nuzoʊ
nyce,naɪs
nycz,nɪtʃ
nyeri,naɪɝi
nyet,njɛt
nylen,nɪɫən
o,oʊ
oday,oʊdeɪ
ohair,oʊhɛɹ
ohern,oʊhɝn
olear,oʊɫɪɹ
oneil,oʊniɫ
os,oʊz
oshea,oʊʃeɪ
oak,oʊk
oakar,oʊkɑɹ
oakey,oʊki
oaks,oʊks
oana,oʊnə
oar,ɔɹ
oat,oʊt
oath,oʊθ
oaths,oʊðz
oatis,oʊtɪs
oats,oʊts
oba,oʊbə
obar,əbɑɹ
obarr,oʊbɑɹ
ober,oʊbɝ
obese,oʊbis
obit,oʊbɪt
obst,ɑbst
ocaw,oʊkɔ
ocean,oʊʃən
och,ɑk
ochra,ɑkɹə
ochs,ɑks
octet,ɑktɛt
oday,oʊdeɪ
odden,ɑdən
oddi,oʊdi
odds,ɑdz
oddy,ɑdi
odea,ɑdiə
odem,oʊdɪm
oder,oʊdɝ
odier,oʊdiɝ
odom,oʊdəm
odour,oʊdɝ
oelke,oʊɫk
oesch,oʊʃ
oest,oʊɪst
ofer,oʊfɝ
offer,ɔfɝ
offs,ɔfs
often,ɔfən
og,ɑɡ
ogier,oʊɡiɝ
ogle,oʊɡəɫ
ogren,ɑɡɹɛn
oh,oʊ
ohair,oʊhɛɹ
ohern,oʊhɝn
ohh,oʊ
ohl,oʊɫ
ohlin,oʊɫɪn
ohms,oʊmz
ohman,oʊmən
ohmer,oʊmɝ
ohrt,ɔɹt
oi,ɔɪ
oien,ɑin
oils,ɔɪɫz
oiler,ɔɪɫɝ
oji,oʊdʒi
oka,oʊkə
okaz,oʊkɑz
okdo,ɔkdoʊ
okie,oʊki
okin,oʊkɪn
okra,oʊkɹə
ol,oʊɫ
olaf,oʊɫɑf
olah,əɫɑ
olde,oʊɫd
older,oʊɫdɝ
ole,oʊɫ
olea,ɑɫiə
olear,oʊɫɪɹ
oler,oʊɫɝ
oley,oʊɫi
oliff,ɑɫɪf
olk,oʊɫk
oller,ɑɫɝ
ollis,ɔɫiz
olof,oʊɫɔf
olund,ɑɫənd
olver,oʊɫvɝ
olvey,oʊɫvi
omaar,oʊmɑɹ
oman,oʊmɑn
omead,oʊmid
omen,oʊmən
omit,oʊmɪt
ommen,ɑmən
omni,ɑmni
omron,ɑmɹən
on,ɔn
onan,oʊnən
oneal,oʊniɫ
ones,wənz
onken,ɑŋkən
only,oʊnɫi
onni,ɑni
ono,oʊnoʊ
ons,ɑnz
onset,ɑnsɛt
onto,ɔntu
onus,oʊnəs
oodle,udəɫ
ooh,u
ooley,uɫi
oomph,umf
oooh,u
ooohs,uz
ooph,uf
ooten,utən
oozed,uzd
op,ɔp
opcom,ɑpkɑm
opfer,ɑpfɝ
opics,ɑpɪks
ople,oʊpəɫ
opp,ɑp
oppel,ɑpəɫ
opt,ɑpt
opted,ɑptɪd
optic,ɑptɪk
opts,ɑpts
opus,oʊpəs
or,ɔɹ
oral,ɔɹəɫ
oran,ɔɹɑn
orb,ɔɹb
orban,ɔɹbən
orben,ɔɹbən
orbis,ɔɹbɪs
orcas,ɔɹkəs
orct,ɔɹkt
ord,ɔɹd
ordaz,ɔɹdɑz
order,ɔɹdɝ
orea,ɝiə
orela,ɔɹɛɫə
orem,ɔɹɪm
ores,ɔɹz
org,ɔɹɡ
orgel,ɔɹɡəɫ
ori,ɔɹi
orick,ɔɹɪk
orin,ɔɹɪn
orix,ɔɹɪks
orkin,ɔɹkɪn
orks,ɔɹks
orky,ɔɹki
orlan,ɔɹɫən
orman,ɔɹmən
orn,ɔɹn
ornda,ɔɹndə
orner,ɔɹnɝ
oros,ɔɹoʊz
orosz,ɔɹəʃ
orran,ɔɹɑn
orren,ɔɹən
orrin,ɔɹɪn
orsak,ɔɹsək
orsay,ɔɹseɪ
orsi,ɔɹsi
ort,ɔɹt
orth,ɔɹθ
ortis,ɔɹtɪs
orum,ɔɹəm
orvin,ɔɹvɪn
orwig,ɔɹwɪɡ
oryx,ɔɹɪks
os,ɑs
osbon,ɑsbən
ose,oʊz
oser,oʊsɝ
osh,ɑʃ
oshas,oʊʃəz
oshel,ɑʃəɫ
osher,ɑʃɝ
osley,ɑsɫi
oslo,ɑzɫoʊ
osman,ɑsmən
osmer,ɑsəmɝ
osmon,ɑsmən
osred,ɑsɝd
oss,ɔs
ostby,ɑstbi
osten,ɑsən
ostin,ɑstən
ot,ɔt
otmar,ɑtmɑɹ
ott,ɑt
otten,ɑtən
ottum,ɑtəm
ouaga,wɑɡə
oubre,ubɝ
ought,ɔt
oui,uwi
our,aʊɹ
ours,aʊɹz
ourso,ɝsoʊ
outs,aʊts
outed,aʊtəd
outer,aʊtɝ
outs,aʊts
outta,aʊtə
ouzts,aʊsts
ova,oʊvə
ovens,əvənz
overt,oʊvɝt
overy,oʊvɝi
ovett,oʊvɛt
ow,aʊ
owada,oʊɑdə
owed,oʊd
owens,oʊənz
owing,oʊɪŋ
owl,aʊɫ
own,oʊn
ownby,aʊnbi
owner,oʊnɝ
owns,oʊnz
ox,ɑks
oxley,ɑksɫi
oxy,ɑksi
oy,ɔɪ
oye,ɔɪ
oyer,ɔɪɝ
ozbun,ɑzbən
ozick,oʊzɪk
ozier,oʊziɝ
ozmun,ɑzmən
ozora,əzɔɹə
ozzie,ɑzi
p,pi
paap,pɑp
paar,pɑɹ
pabon,pɑbɔn
pac,pæk
paca,pækə
pace,peɪs
paced,peɪst
pacey,peɪsi
packs,pæks
pact,pækt
pacts,pækts
pad,pæd
paddy,pædi
pae,paɪ
paeth,piθ
paez,paɪɛz
pagni,pæɡni
pahl,pɑɫ
pai,pɑi
paik,peɪk
pain,peɪn
paint,peɪnt
pair,pɛɹ
pais,peɪz
paiz,peɪz
pak,pæk
pake,peɪk
pals,pæɫz
palca,pæɫkə
pale,peɪɫ
paled,peɪɫd
pales,peɪɫz
pall,pɔɫ
palm,pɑm
palme,pɑɫm
palms,pɑmz
palo,pæɫoʊ
palsy,pɔɫzi
pams,pæmz
pamby,pæmbi
pammy,pæmi
pans,pænz
panam,pænæm
panas,pænəz
panda,pændə
panel,pænəɫ
panes,peɪnz
pang,pæŋ
pangs,pæŋz
panky,pæŋki
pannu,pɑnu
panny,pæni
pans,pænz
pants,pænts
panty,pænti
panza,pænzə
paos,paʊz
pap,pæp
papas,pɑpɑz
papaw,pɔpɔ
papin,pɑpin
papo,pæpoʊ
pappa,pæpə
paque,pæk
par,pɑɹ
para,pɛɹə
parc,pɑɹk
parch,pɑɹtʃ
pardi,pɑɹdi
pardy,pɑɹdi
pared,pɛɹd
parga,pɑɹɡə
paris,pɛɹɪs
parks,pɑɹks
parks,pɑɹks
parma,pɑɹmə
parra,pɑɹə
parry,pɛɹi
parse,pɑɹs
part,pɑɹt
parts,pɑɹts
parte,pɑɹt
parti,pɑɹti
parts,pɑɹts
party,pɑɹti
pas,pɑz
pasch,pæsk
pasek,pɑsɛk
pash,pæʃ
pasha,pəʃɑ
paske,peɪsk
paso,pæsoʊ
pasok,pæsɔk
pass,pæs
passe,pæseɪ
pasta,pɑstə
paste,peɪst
pasts,pæsts
patak,pætək
pate,peɪt
patel,pətɛɫ
pates,peɪts
path,pæθ
paths,pæθs
patin,pætɪn
paton,pætən
pats,pæts
patt,pæt
patz,pæts
paugh,pɔ
pauli,pɔɫi
paull,pɔɫ
paulo,pɔɫoʊ
pauls,pɔɫz
pauly,pɔɫi
paup,pɔp
pautz,pɔts
pavao,pɑvaʊ
paved,peɪvd
pavel,pævəɫ
paves,peɪvz
pavey,peɪvi
pavo,pɑvoʊ
pawed,pɔd
paws,pɔz
pax,pæks
pay,peɪ
payan,peɪən
paye,peɪ
payne,peɪn
pays,peɪz
pc,pisi
pcs,pisiz
pea,pi
peach,pitʃ
peak,pik
peaks,piks
peal,piɫ
pears,pɛɹz
peary,piɹi
pease,pis
peat,pit
peavy,pivi
pecan,pəkɑn
pech,pɛk
pecht,pɛkt
peck,pɛk
pecka,pɛkə
peddy,pɛdi
pee,pi
peek,pik
peel,piɫ
peels,piɫz
peep,pip
peeps,pips
pees,piz
peets,pits
peetz,pits
peevy,pivi
peggs,pɛɡz
pegs,pɛɡz
peil,piɫ
peine,pin
peitz,pits
pekar,pɛkɝ
pekin,pikən
penna,pɛnə
pens,pɛnz
pent,pɛnt
peony,piəni
pep,pɛp
pepe,pɛpi
peper,pɛpɝ
pepin,pɛpɪn
pepsi,pɛpsi
peras,pɛɹəs
perce,pɝs
perea,pɝiə
peres,pɛɹɛz
peria,pɛɹiə
peril,pɛɹəɫ
perin,pɝɪn
perky,pɝki
perma,pɝmə
peron,pɝɔn
perro,pɝɹoʊ
pert,pɝt
perth,pɝθ
perus,pɝuz
pesce,pɛs
pesci,pɛski
pesh,pɛʃ
pest,pɛst
pet,pɛt
peta,pitə
petak,pɛtək
petes,pits
petey,piti
petie,pɛti
peto,pitoʊ
petri,pɛtɹi
pets,pɛts
petta,pɛtɑ
petti,pɛti
petty,pɛti
petz,pɛts
peugh,pju
pew,pju
pews,pjuz
pez,pɛz
pezim,pɛzim
pezza,pɛzə
pfahl,fɑɫ
pfarr,fɑɹ
pflug,fɫuɡ
pflum,fɫəm
pfund,fənd
phair,fɛɹ
pham,fæm
pharo,fɑɹoʊ
pharr,fɑɹ
phen,fɛn
phew,fju
philo,fiɫoʊ
philp,fɪɫp
phnom,fnɑm
pho,foʊ
phony,foʊni
phua,fjuə
phy,faɪ
phyle,faɪɫ
pi,paɪ
piana,piænə
piatt,paɪət
picco,pɪkoʊ
picht,pɪkt
pick,pɪk
picks,pɪks
picky,pɪki
picon,pɪkən
picop,pɪkɑp
picou,piku
picts,pɪkts
pie,paɪ
piece,pis
piech,pitʃ
pied,paɪd
piela,piɫə
piero,piɹoʊ
piers,pɪɹz
pies,paɪz
piet,paɪɪt
piet,pjɛt
pietz,pits
pifer,paɪfɝ
pigs,pɪɡz
pihl,pɪɫ
pike,paɪk
pikul,pɪkəɫ
pilaf,piɫɑf
pilat,piɫɑt
pilch,pɪɫtʃ
pile,paɪɫ
piled,paɪɫd
piles,paɪɫz
pill,pɪɫ
pilla,pɪɫə
pille,pɪɫ
pills,pɪɫz
pilon,piɫɔn
piltz,pɪɫts
pima,pimə
pimm,pɪm
pimp,pɪmp
pin,pɪn
pined,paɪnd
piner,paɪnɝ
pines,paɪnz
pion,paɪɑn
pipe,paɪp
pipp,pɪp
pires,paɪɹz
pirie,pɪɹi
pirkl,pɝkəɫ
pirko,pɝkoʊ
pirog,pɝɑɡ
pirro,pɪɹoʊ
pisca,pɪskə
pita,pitə
pitch,pɪtʃ
pith,pɪθ
pits,pɪts
pitts,pɪts
pius,paɪəs
pix,pɪks
pixie,pɪksi
pizer,paɪzɝ
pla,pɫɑ
plack,pɫæk
plaia,pɫɑjə
plain,pɫeɪn
plair,pɫɛɹ
plait,pɫeɪt
plake,pɫeɪk
plans,pɫænz
plank,pɫæŋk
plans,pɫænz
plant,pɫænt
plate,pɫeɪt
platt,pɫæt
platz,pɫæts
plax,pɫæks
plays,pɫeɪz
plays,pɫeɪz
plaza,pɫɑzə
plea,pɫi
pleas,pɫiz
pleat,pɫit
pled,pɫɛd
pless,pɫɛs
plett,pɫɛt
plew,pɫu
plex,pɫɛks
plier,pɫaɪɝ
plies,pɫaɪz
pliny,pɫɪni
plitt,pɫɪt
plod,pɫɑd
plohn,pɫoʊn
plop,pɫɑp
plot,pɫɑt
plots,pɫɑts
plows,pɫaʊz
ploys,pɫɔɪz
pluck,pɫək
plue,pɫu
plug,pɫəɡ
plum,pɫəm
plumb,pɫəm
plump,pɫəmp
plums,pɫəmz
plunk,pɫəŋk
plus,pɫəs
pluta,pɫutə
ply,pɫaɪ
poag,poʊɡ
pobst,pɑbst
poch,pɑk
pod,pɑd
podge,pɑdʒ
pods,pɑdz
poes,poʊz
poel,poʊəɫ
poem,poʊəm
poer,poʊɝ
poff,pɔf
poggi,pɑdʒi
pogs,pɑɡz
poh,poʊ
pohls,poʊɫz
poke,poʊk
pokes,poʊks
pokey,poʊki
pol,pɔɫ
polar,poʊɫɝ
pole,poʊɫ
poley,poʊɫi
poli,poʊɫi
polk,poʊɫk
polls,poʊɫz
poly,pɑɫi
polyp,pɑɫɪp
poma,poʊmə
pomp,pɑmp
ponce,pɑns
ponds,pɑndz
pong,pɔŋ
ponts,pɑnts
ponts,pɑnts
ponzi,pɑnzi
pooch,putʃ
poof,puf
pools,puɫz
poon,pun
poor,puɹ
poors,puɹz
pops,pɑps
pope,poʊp
poppa,pɑpə
poppe,pɑp
pops,pɑps
por,pɔɹ
pordy,pɔɹdi
pored,pɔɹd
pores,pɔɹz
porgy,pɔɹɡi
pork,pɔɹk
porky,pɔɹki
porr,pɔɹ
ports,pɔɹts
porth,pɔɹθ
portz,pɔɹts
pos,pɑs
posa,poʊsə
posch,pɔʃ
pose,poʊz
posey,poʊzi
posit,pɑzət
