word,ipa
hotter,hɑtɝ
houdinis,hudiniz
houghton,haʊtən
hound,haʊnd
hourglass,aʊɝɡɫæs
housden,haʊsdən
houseware,haʊswɛɹ
housing,haʊzɪŋ
houten,haʊtɛn
hovater,hoʊvətɝ
hovhaness,hɔvhænɪs
howatt,haʊət
howells,haʊəɫz
howey,haʊi
howland,haʊɫənd
howry,haʊɹi
hoyne,hɔɪn
hreha,ɹihə
hrncir,hɝntʃɝ
hua,huə
huang,hwæŋ
hubble,həbəɫ
huberman,hubɝmən
hubner,həbnɝ
huckaby,həkəbi
hucks,həks
huddled,hədəɫd
hudelson,hədɪɫsən
hudnut,hədnət
huebel,hʊbəɫ
huelsmann,hʊɫsmən
huether,hʊðɝ
huffed,həft
huffs,həfs
hugg,həɡ
hughart,həɡhɑɹt
hughes,hjuz
hughey,jui
hughson,həɡsən
hugos,hjuɡoʊz
huguet,huɡeɪt
huish,hjuɪʃ
hukstra,həkstɹə
huldy,həɫdi
hulin,hjuɫɪn
hulls,həɫz
hulme,həɫm
hults,həɫts
humane,hjumeɪn
humbert,həmbɝt
humes,hjumz
humidity,hjumɪdəti
humiston,hjumɪstɑn
hummus,hʊməs
humorous,hjumɝəs
humphery,həmfɹi
humulin,hjumjuɫɪn
hunches,həntʃɪz
hundreds,həndɹɪdz
hungarian,həŋɡɛɹiən
hungrily,həŋɡɹəɫi
hunky,həŋki
hunsley,hənsɫi
hunters,həntɝz
huntress,həntɹɪs
hunziker,hənzɪkɝ
hurdler,hɝdəɫɝ
hurlbut,hɝɫbət
hurney,hɝni
hurt,hɝt
hurtt,hɝt
husbandry,həzbəndɹi
hush,həʃ
husman,həsmən
husser,həsɝ
husted,həstɪd
hustling,həsəɫɪŋ
huto,hutoʊ
hutu,hutu
huxford,həksfɝd
hwan,hwɑn
hyatt,haɪət
hybritech,haɪbɹɪtɛk
hyder,haɪdɝ
hydrates,haɪdɹeɪts
hydron,haɪdɹən
hydrox,haɪdɹɔks
hygiene,haɪdʒin
hyle,haɪɫ
hymes,haɪmz
hynd,hɪnd
hype,haɪp
hyping,haɪpɪŋ
hyser,haɪzɝ
i,aɪ
ive,aɪv
iafrate,aɪəfɹeɪti
ianovski,jənɑfski
ibach,ɪbɑk
ibid,ɪbɪd
ibsen,ɪbsən
icebergs,aɪsbɝɡz
icenhour,aɪsənaʊɹ
ickes,aɪkiz
idaline,ɪdəɫaɪn
idec,aɪdək
idiom,ɪdiəm
idlewild,aɪdəɫwaɪɫ
idolize,aɪdəɫaɪz
iduna,ɪdunə
igene,aɪdʒin
ignatia,ɪɡnɑʃə
ignoble,ɪɡnoʊbəɫ
igo,iɡoʊ
ihasz,aɪhæs
ijames,aɪdʒeɪmz
ikerd,ɪkɝd
ilaliss,ɪɫæɫəsɪs
ilhae,ɪɫheɪ
illegal,ɪɫiɡəɫ
illicit,ɪɫɪsət
ilsley,ɪɫzɫi
images,ɪmədʒəz
imagineer,ɪmædʒənɪɹ
imasco,ɪmæsoʊ
imbue,ɪmbju
imitate,ɪməteɪt
imler,ɪmɫɝ
immerse,ɪmɝs
imminence,ɪmənəns
immutable,ɪmjutəbəɫ
impacted,ɪmpæktɪd
impart,ɪmpɑɹt
impassion,ɪmpæʃən
impeded,ɪmpidɪd
imperial,ɪmpɪɹiəɫ
impious,ɪmpaɪəs
implants,ɪmpɫænts
implies,ɪmpɫaɪz
imply,ɪmpɫaɪ
impose,ɪmpoʊz
imposter,ɪmpɔstɝ
impounds,ɪmpaʊndz
impresses,ɪmpɹɛsɪz
improper,ɪmpɹɑpɝ
improving,ɪmpɹuvɪŋ
impulses,ɪmpəɫsɪz
imputed,ɪmpjutɪd
inboard,ɪnbɔɹd
inc,ɪŋk
inches,ɪntʃɪz
incirlik,ɪnsɝɫɪk
incline,ɪnkɫaɪn
inclusion,ɪnkɫuʒən
indal,ɪndəɫ
indeed,ɪndid
indenture,ɪndɛntʃɝ
indexing,ɪndɛksɪŋ
indicted,ɪndaɪtɪd
indoor,ɪndɔɹ
inductive,ɪndəktɪv
indus,ɪndəs
inert,ɪnɝt
infante,ɪnfɑnteɪ
infection,ɪnfɛkʃən
inflame,ɪnfɫeɪm
inflates,ɪnfɫeɪts
inflows,ɪnfɫoʊz
infoscan,ɪnfoʊskæn
infrared,ɪnfɹɝɛd
infuses,ɪnfjuzɪz
ingels,ɪŋɡəɫz
ingenue,ɪndʒɛnu
inghram,ɪŋɡɹæm
inglish,ɪŋɡəɫɪʃ
ingraham,ɪŋɡɹəhæm
ingrum,ɪŋɡɹəm
inhalers,ɪnheɪɫɝz
inhibitor,ɪnhɪbətɝ
inhouse,ɪnhaʊs
iniquity,ɪnɪkwɪti
initials,ɪnɪʃəɫz
injecting,ɪndʒɛktɪŋ
injustice,ɪndʒəstɪs
inkjet,ɪŋkdʒɛt
inlaws,ɪnɫɔz
inmarsat,ɪnmɑɹsæt
innard,ɪnɝd
innings,ɪnɪŋz
innocents,ɪnəsənts
innovate,ɪnoʊveɪt
input,ɪnpʊt
inquiry,ɪnkwaɪɹi
insalaco,ɪnsɑɫɑkoʊ
inscribed,ɪnskɹaɪbd
insertion,ɪnsɝʃən
insiders,ɪnsaɪdɝz
insilco,ɪnsɪɫkoʊ
insisted,ɪnsɪstəd
insko,ɪnskoʊ
insomnia,ɪnsɑmniə
inspector,ɪnspɛktɝ
inspire,ɪnspaɪɹ
instances,ɪnstənsɪz
instead,ɪnstɛd
instone,ɪnstoʊn
insular,ɪnsəɫɝ
insult,ɪnsəɫt
insure,ɪnʃʊɹ
integral,ɪntəɡɹəɫ
intelcom,ɪntɛɫkɑm
intending,ɪntɛndɪŋ
intensity,ɪntɛnsəti
intently,ɪntɛntɫi
interests,ɪntɹəsts
interlude,ɪntɝɫud
internees,ɪntɝniz
intertan,ɪntɝtæn
inti,ɪnti
intourist,ɪntʊɹɪst
intrigue,ɪntɹiɡ
intro,ɪntɹoʊ
intrusion,ɪntɹuʒən
inundate,ɪnəndeɪt
invaded,ɪnveɪdəd
invasion,ɪnveɪʒən
inventive,ɪnvɛntɪv
inverness,ɪnvɝnɛs
invesco,ɪnvɛskoʊ
invidious,ɪnvɪdiəs
invisible,ɪnvɪzəbəɫ
invites,ɪnvaɪts
involves,ɪnvɑɫvz
io,aɪoʊ
iomega,aɪoʊmeɪɡə
ionizers,aɪənaɪzɝz
iosif,jɛsəf
iowas,aɪoʊəz
ipalco,ipæɫkoʊ
ipods,aɪpɑdz
iran,ɪɹɑn
iraqgate,ɪɹɑkɡeɪt
iras,aɪɑɹeɪz
ireland,aɪɝɫənd
ireton,ɪɹɪtɑn
irises,aɪɹəsɪz
irkutsk,ɪɹkʊtsk
ironies,aɪɹəniz
ironsides,aɪɝnsaɪdz
irs,aɪɑɹɛs
isaacks,ɪsɑks
isaly,aɪsɫi
ischemic,ɪskɛmɪk
isensee,aɪzənsi
ishaq,ɪʃæk
isikoff,ɪzəkɔf
islami,ɪzɫɑmi
islanders,aɪɫəndɝz
islets,aɪɫɪts
isolates,aɪsəɫeɪts
israeli,ɪzɹeɪɫi
issues,ɪʃuz
issy,ɪsi
isty,ɪsti
its,ɪts
italians,ɪtæɫjənz
itasca,aɪtæskɑ
itemized,aɪtəmaɪzd
ithaca,ɪθəkə
itochu,itoʊtʃu
ivane,ɪvən
iven,aɪvən
ivie,aɪvi
iwamoto,ɪwɑmoʊtoʊ
iwo,aɪwoʊ
izzys,ɪziz
jabar,dʒəbɑɹ
jablonsky,jəbɫɑnski
jackett,dʒækɪt
jackoby,dʒækəbi
jacobean,dʒækəbiən
jacome,dʒəkoʊm
jacquot,ʒəkwoʊ
jaeger,dʒɛɡɝ
jaffe,dʒæfi
jagger,dʒæɡɝ
jagow,jɑɡoʊ
jahns,dʒɑnz
jailhouse,dʒeɪɫhaʊs
jakarta,dʒəkɑɹtə
jakubiak,jəkəbiæk
jam,dʒæm
jamerson,dʒæmɝsən
jammed,dʒæmd
jamu,dʒæmu
janeiro,dʒənɛɹoʊ
jangled,dʒæŋɡəɫd
janik,jænɪk
janke,dʒæŋk
jannock,dʒænək
janousek,jənusɛk
jantz,dʒænts
jap,dʒæp
jaquay,ʒəkeɪ
jarash,dʒɑɹəʃ
jarosz,jɑɹəʃ
jarring,dʒɑɹɪŋ
jarviss,dʒɑɹvɪsɪz
jaskot,jɑskət
jasperson,dʒæspɝsən
jaunts,dʒɔnts
javelin,dʒævɫən
jayden,dʒeɪdən
jazz,dʒæz
jealousy,dʒɛɫəsi
jeanniot,dʒiniət
jeeps,dʒips
jeez,dʒiz
jeffreys,dʒɛfɹiz
jejune,dʒɛdʒun
jelled,dʒɛɫd
jelton,dʒɛɫtən
jendro,dʒɛndɹoʊ
jenns,dʒɛnz
jennings,dʒɛnɪŋz
jentsch,dʒɛntʃ
jepsen,dʒɛpsən
jereld,dʒɛɹɪɫd
jerseys,dʒɝziz
jeschke,dʒɛʃk
jessee,dʒɛsi
jest,dʒɛst
jesuss,dʒizəsɪz
jets,dʒɛts
jetted,dʒɛtɪd
jewelcor,dʒuəɫkɔɹ
jewett,dʒuɪt
jex,dʒɛks
jheryl,dʒɛɹəɫ
jib,dʒɪb
jiggetts,dʒɪɡɪts
jima,dʒimə
jimmys,dʒɪmiz
jink,dʒɪŋk
jiron,dʒɪɹɔn
joao,dʒoʊoʊ
jobete,dʒoʊbit
jobyna,jəbinə
jockeying,dʒɑkiɪŋ
joes,dʒoʊz
joffe,dʒɑf
joh,dʒoʊ
johanns,joʊhɑnz
johnnies,dʒɑniz
johnston,dʒɑnstən
joined,dʒɔɪnd
jointly,dʒɔɪntɫi
joked,dʒoʊkt
joking,dʒoʊkɪŋ
jolla,hɔɪjə
jolson,dʒoʊɫsən
jonathans,dʒɑnəθənz
jonker,dʒɑŋkɝ
joost,dʒust
jorio,dʒɔɹioʊ
josepha,dʒoʊsɛfə
joshi,dʒoʊʃi
jostens,dʒɔstənz
jouett,dʒɑut
jourets,ʒwɑɹeɪz
jowers,dʒaʊɝz
joycelyns,dʒɔɪsɫɪnz
juarez,hwɑɹɛz
juckett,dʒəkɪt
judes,dʒudz
judges,dʒədʒɪz
judicial,dʒudɪʃəɫ
judys,dʒudiz
juergens,jɝɡənz
jugglers,dʒəɡəɫɝz
jujo,dʒudʒoʊ
julias,dʒuɫjəz
july,dʒuɫaɪ
junda,dʒəndə
jungbluth,dʒəŋbɫuθ
jungwirth,dʒəŋɡwɝθ
junk,dʒəŋk
junkies,dʒəŋkiz
junod,dʒunəd
juppe,dʒupi
jure,dʒʊɹ
jurica,dʒʊɹɪkə
jurors,dʒʊɹɝz
just,dʒəst
justices,dʒəstɪsɪz
justins,dʒəstɪnz
kaas,kɑs
kabila,kəbɪɫə
kacer,keɪsɝ
kaczmarek,kətʃmɑɹɛk
kade,keɪd
kadumi,kədumi
kaetzel,kɛtzəɫ
kah,kɑ
kahn,kɑn
kaifu,kaɪfu
kairamo,kɛɹɑmoʊ
kajuahar,kədʒuəhɑɹ
kalal,keɪɫəɫ
kale,keɪɫ
kalin,kæɫɪn
kalisz,kɑɫɪʃ
kallis,kæɫɪs
kalnins,kæɫnɪnz
kalugin,kəɫuɡən
kamber,kæmbɝ
kamenar,kæmənɝ
kamin,keɪmɪn
kamm,kæm
kampala,kəmpɑɫə
kamps,kæmps
kanady,kænədi
kandahar,kændəhɑɹ
kanell,kənɛɫ
kangas,kæŋɡəz
kanno,kænoʊ
kansans,kænzənz
kantian,kæntiən
kanzi,kɑnzi
kapinos,kæpinoʊz
kappel,kæpəɫ
kapton,kæptən
karadzics,kɑɹɑdʒɪks
karas,kɑɹəz
kardos,kɑɹdoʊz
karet,kɛɹət
karis,kɛɹiz
karlsen,kɑɹɫsən
karnicki,kɑɹnɪki
karoun,kɝun
karr,kɑɹ
karstadt,kɑɹstæt
karwoski,kɝvaʊski
kaschak,kæʃək
kasichs,kɑsɪtʃɪz
kasler,kæsɫɝ
kasperek,kæspɝɪk
kassing,kæsɪŋ
kastens,keɪsənz
katana,kɑtɑnɑ
kater,keɪtɝ
katies,keɪtiz
katyn,kətin
kauffman,kɔfmən
kawai,kɑwɑi
kaweske,kɑvɛski
kaydon,keɪdən
kazan,keɪzən
kazis,kæzɪs
kcop,keɪkɔp
keal,kiɫ
keary,kɪɹi
keatley,kitɫi
kees,kiz
keegalis,kiɡɑɫiz
keeling,kiɫɪŋ
keenum,kinəm
kees,kiz
keever,kivɝ
kegs,kɛɡz
keicher,kaɪkɝ
keillors,kiɫɝz
keirn,kɪɹn
keisuke,keɪsuki
keizer,kizɝ
kelda,kɛɫdə
kellar,kɛɫɝ
kellett,kɛɫɪt
kelloggs,kɛɫɔɡz
kelsos,kɛɫsoʊz
kelven,kɛɫvən
kemmer,kɛmɝ
kempel,kɛmpəɫ
kemplin,kɛmpɫɪn
kenaf,kɛnæf
kendricks,kɛndɹɪks
kenfield,kɛnfiɫd
kenn,kɛn
kennedy,kɛnədi
kenner,kɛnɝ
kennon,kɛnən
kensler,kɛnsɫɝ
kenwood,kɛnwʊd
kenyon,kɛnjən
keough,kioʊ
keppel,kɛpəɫ
kercheval,kɝtʃɪvəɫ
kerman,kɝmən
kerney,kɝni
kerrey,kɛɹi
kerschner,kɝʃnɝ
kerwood,kɝwʊd
kesling,kɛsɫɪŋ
kessle,kɛsəɫ
kestler,kɛstɫɝ
ketcher,kɛtʃɝ
keteyian,kəteɪən
kett,kɛt
kettler,kɛtɫɝ
kever,kɛvɝ
kewaunee,kjuɔni
keycorps,kikɔɹps
keynes,keɪnz
keysor,kisɝ
keziah,kəziə
khalsa,kɑɫsə
khashoggi,kəʃɑdʒi
khmer,kmɛɹ
kiawah,kaɪəwə
kickback,kɪkbæk
kid,kɪd
kidding,kɪdɪŋ
kidwa,kɪdwə
kiehl,kiɫ
kielty,kiɫti
kienzle,kinzəɫ
kiesel,kisəɫ
kietzman,kitsmən
kigali,kiɡɑɫi
kijowski,kɪjɔfski
kila,kɪɫə
kildow,kɪɫdoʊ
killer,kɪɫɝ
killmon,kɪɫmən
kiln,kɪɫn
kilroy,kɪɫɹɔɪ
kimballs,kɪmbəɫz
kimbrell,kɪmbɹəɫ
kimery,kɪmɝi
kimmet,kɪmɪt
kimple,kɪmpəɫ
kin,kɪn
kincer,kɪnsɝ
kinder,kaɪndɝ
kindled,kɪndəɫd
kinds,kaɪndz
kineta,kɪnɪtə
kingston,kɪŋstən
kinkel,kɪŋkəɫ
kinman,kɪnmən
kinnebrew,kɪnɪbɹu
kinnunen,kɪnənən
kinship,kɪnʃɪp
kinston,kɪnstən
kinzer,kɪnzɝ
kipling,kɪpɫɪŋ
kippur,kɪpɝ
kircher,kɝkɝ
kiri,kɪɹi
kirkey,kɝki
kirnan,kɝnən
kirsh,kɝʃ
kirtley,kɝtɫi
kishi,kiʃi
kismayu,kɪzmɑju
kissee,kɪsi
kita,kitə
kites,kaɪts
kitt,kɪt
kittle,kɪtəɫ
kitzhaber,kɪtshɑbɝ
kiwis,kiwiz
kjellberg,dʒɛɫbɝɡ
klages,kɫeɪdʒɪz
klans,kɫænz
klar,kɫɑɹ
klatt,kɫæt
klayman,kɫeɪmən
klee,kɫi
kleiman,kɫaɪmən
kleis,kɫaɪz
klemm,kɫɛm
klepac,kɫɛpək
klesken,kɫɛskən
klezmer,kɫɛzmɝ
kligman,kɫɪɡmən
klimowicz,kɫɪməvɪtʃ
klingaman,kɫɪŋɡəmən
klitzke,kɫɪtski
kloeppel,kɫoʊpəɫ
klosowski,kɫəsɔfski
klu,keɪɛɫju
kluger,kɫuɡɝ
klunk,kɫəŋk
kluwer,kɫuwɝ
knaak,nɑk
knauer,naʊɝ
kneading,nidɪŋ
kneece,nis
kneisley,nisɫi
knesset,kənɛsət
knierim,nɪɹɪm
kniffin,nɪfɪn
knighton,naɪtən
knippa,nɪpə
knit,nɪt
kniveton,naɪvtən
knoch,nɑk
knockouts,nɑkaʊts
knogo,noʊɡoʊ
knopp,nɑp
knotts,nɑts
knowingly,noʊɪŋɫi
knows,noʊz
knutson,nutsən
kobes,koʊbeɪz
kobrin,kɑbɹɪn
koch,kɔtʃ
kochman,kɑkmən
kocur,koʊkɝ
koedinger,koʊdɪŋɝ
koelle,koʊɫ
koerber,kɔɹbɝ
koetting,koʊtɪŋ
kofu,koʊfu
kogyo,koʊdʒjoʊ
kohler,koʊɫɝ
kohls,koʊɫz
kohtaro,koʊtɑɹoʊ
kojak,koʊdʒæk
koke,koʊk
kokoschka,kəkɔʃkə
kolenda,kəɫɛndə
kollasch,kɑɫəʃ
kollmeyer,kɑɫmaɪɝ
koloski,kəɫaʊski
koltz,koʊɫts
komatani,kɔmətɑni
komisar,kəmɪsɝ
komsomol,kɑmsoʊməɫ
kongsberg,kɔŋɡzbɝɡ
koning,koʊnɪŋ
konold,kɑnoʊɫd
kooiker,kuɪkɝ
koon,kun
koops,kups
kooyman,kɑɔɪmən
kopel,koʊpəɫ
kopka,koʊpkə
kopriva,kɑpɹɪvə
korb,kɔɹb
korea,kɔɹiə
koreans,kɹiənz
koreas,kɹiəz
korfhage,kɔɹfhɪdʒ
kornegay,kɔɹnɪɡeɪ
korpela,kɝpiɫə
kortman,kɔɹtmən
kosa,koʊsɑ
koscheck,kɔstʃɛk
kosher,koʊʃɝ
koskela,kəskiɫə
koslows,kɑzɫoʊz
kosowski,kəsɔfski
kostecki,kəstɛtski
kotas,koʊtəz
kotlarz,kɑtɫɝz
kouba,kubə
kovac,koʊvək
kovaks,koʊvæks
kovatch,kɑvətʃ
kowaleski,kaʊəɫɛski
kowtow,kaʊtaʊ
kozlow,kɑzɫoʊ
kozyrev,kɑzɝɛv
krack,kɹæk
krager,kɹeɪɡɝ
krajina,kɹaɪnə
kral,kɹæɫ
kramme,kɹæm
krantz,kɹænts
krasner,kɹæsnɝ
kraushaar,kɹaʊʃɑɹ
kravchuk,kɹɑvtʃʊk
krecko,kɹɛkoʊ
krehbiel,kɹɛbiɫ
kreimer,kɹaɪmɝ
kreisman,kɹaɪsmən
kremer,kɹimɝ
kremplers,kɹɛmpɫɝz
krenz,kɹɛnz
kressin,kɹɛsɪn
kreuger,kɹɔɪɡɝ
krick,kɹɪk
kriese,kɹiz
krim,kɹɪm
krisch,kɹɪʃ
krocs,kɹɑks
kroenke,kɹoʊŋk
krogstad,kɹɑɡstəd
krom,kɹɑm
kropp,kɹɑp
krowe,kɹoʊ
krueger,kɹuɡɝ
krull,kɹəɫ
krupa,kɹupə
krus,kɹəs
kuala,kwɑɫə
kubena,kəbinə
kubin,kjubɪn
kubrick,kjubɹɪk
kuchta,kətʃtə
kudrna,kədɝnə
kuehn,kun
kuenzel,kʊnzəɫ
kugler,kuɡəɫɝ
kuhner,kunɝ
kukowski,kəkɔfski
kulick,kjuɫɪk
kull,kəɫ
kulzer,kəɫzɝ
kumm,kəm
kunath,kənəθ
kunert,kjunɝt
kunkler,kəŋkɫɝ
kuntzman,kəntsmən
kupper,kəpɝ
kurds,kɝdz
kurk,kɝk
kurnool,kɝnuɫ
kurtzman,kɝtsmən
kus,kəs
kushnir,kəʃnɝ
kut,kət
kuttner,kətnɝ
kuzniar,kəznjɝ
kvistad,kvɪstæd
kyer,kaɪɝ
kyllo,kɪɫoʊ
kyodo,kjoʊdoʊ
kyron,kaɪɹən
l,ɛɫ
labs,ɫæbz
labarre,ɫɑbɑɹeɪ
labeau,ɫəboʊ
labels,ɫeɪbəɫz
labombard,ɫæbəmbɝd
laborde,ɫəbɔɹd
labouisse,ɫɑbus
labranche,ɫɑbɹɑnki
lacayo,ɫɑkeɪoʊ
lacerte,ɫɑtʃɛɹti
lacher,ɫækɝ
lack,ɫæk
lackner,ɫæknɝ
laconic,ɫɑkɑnɪk
lacouture,ɫækutʃɝ
lactation,ɫækteɪʃən
ladas,ɫɑdəz
ladenburg,ɫeɪdənbɝɡ
ladles,ɫeɪdəɫz
ladue,ɫɑdwɛ
lafalce,ɫɑfæɫsi
lafer,ɫeɪfɝ
laffitte,ɫəfɪt
laflin,ɫæfɫɪn
laforge,ɫəfɔɹɡ
lafrenz,ɫæfɹɪns
lage,ɫeɪdʒ
lagow,ɫæɡoʊ
laguna,ɫəɡunə
lahmann,ɫɑmən
laibrook,ɫeɪbɹʊk
lain,ɫeɪn
laissez,ɫɛzeɪ
lake,ɫeɪk
lakes,ɫeɪks
lakotas,ɫəkoʊtəz
lall,ɫɔɫ
lalone,ɫɑɫoʊni
laman,ɫeɪmən
lamas,ɫɑməz
lambasted,ɫæmbæstɪd
lambeau,ɫæmboʊ
lamberty,ɫæmbɝti
lambreau,ɫæmbɹoʊ
lame,ɫeɪm
lamere,ɫɑmɛɹeɪ
lamirande,ɫɑmɪɹɑndi
lammey,ɫæmi
lamora,ɫɑmɔɹə
lampi,ɫæmpi
lampo,ɫæmpoʊ
lampreys,ɫæmpɹiz
lanahan,ɫænəhæn
lancelot,ɫænsəɫɑt
lanclos,ɫænkɫoʊz
landau,ɫændaʊ
landell,ɫændɛɫ
landfair,ɫændfɛɹ
landgrebe,ɫændʒɹɪb
landings,ɫændɪŋz
landowner,ɫændoʊnɝ
landrover,ɫændɹoʊvɝ
landsend,ɫændzɛnd
landview,ɫændvju
lanese,ɫɑneɪzi
langdale,ɫæŋdeɪɫ
langfitt,ɫæŋfɪt
langill,ɫæŋɡəɫ
lango,ɫɑŋɡoʊ
langston,ɫæŋstən
lank,ɫæŋk
lanna,ɫænə
lano,ɫɑnoʊ
lansbury,ɫænzbɝi
lansky,ɫænski
lanting,ɫæntɪŋ
lanyard,ɫænjɝd
lanzo,ɫænzoʊ
lapaglia,ɫɑpɑɡɫiə
lapidary,ɫæpədɛɹi
lapis,ɫæpəs
laporta,ɫəpɔɹtə
laprairie,ɫəpɹɛɹi
laptops,ɫæptɑps
larch,ɫɑɹtʃ
lardner,ɫɑɹdnɝ
largen,ɫɑɹɡən
larijani,ɫɛɹɪdʒɑni
larizza,ɫɝɪzə
larmore,ɫɑɹmɔɹ
larocque,ɫɝoʊk
larrance,ɫæɹəns
lars,ɫɑɹz
larval,ɫɑɹvəɫ
lasala,ɫɑsɑɫə
lase,ɫeɪz
lash,ɫæʃ
laskin,ɫæskɪn
laspina,ɫɑspinə
lassiter,ɫæsaɪtɝ
lasted,ɫæstɪd
lasumma,ɫəsumə
latanze,ɫətɑnzeɪ
latent,ɫeɪtənt
lath,ɫæθ
lathouris,ɫəθuɹɪs
latinos,ɫɑtinoʊs
laton,ɫætən
lats,ɫæts
latters,ɫætɝz
latvia,ɫætviə
laubacher,ɫaʊbɑkɝ
laud,ɫɔd
laughter,ɫæftɝ
launchers,ɫɔntʃɝz
launders,ɫɔndɝz
laurance,ɫɔɹəns
lauries,ɫɑɹiz
laury,ɫɔɹi
lauth,ɫɔθ
lavalley,ɫævəɫi
lavely,ɫeɪvɫi
lavers,ɫeɪvɝz
lavinder,ɫævɪndɝ
lavorgna,ɫəvɔɹnə
lawing,ɫɔɪŋ
lawmakers,ɫɔmeɪkɝz
lawns,ɫɔnz
lawrie,ɫɔɹi
lawther,ɫɔðɝ
lay,ɫeɪ
layer,ɫeɪɝ
laymen,ɫeɪmən
lays,ɫeɪz
lazarz,ɫɑzɑɹz
lazo,ɫɑzoʊ
lazzell,ɫæzəɫ
leaching,ɫitʃɪŋ
leaden,ɫɛdən
leaguer,ɫiɡɝ
leaked,ɫikt
lealia,ɫiɫiə
leaners,ɫinɝz
leapfrog,ɫipfɹɔɡ
lears,ɫiɹz
learnt,ɫɝnt
leather,ɫɛðɝ
leave,ɫiv
leaverton,ɫivɝtən
lebanon,ɫɛbənən
lebegue,ɫɛbɪɡ
lebo,ɫeɪboʊ
lebowski,ɫɪbɑfski
lecher,ɫɛtʃɝ
lecithin,ɫɛsɪθɪn
lecli,ɫɛkɫi
lectec,ɫɛktɛk
lecuyer,ɫɛkaɪɝ
lederle,ɫɛdɝɫi
ledges,ɫɛdʒɪz
lees,ɫiz
leeds,ɫidz
leeper,ɫipɝ
leete,ɫit
lefeber,ɫəfeɪbɝ
lefrak,ɫɛfɹæk
lefthand,ɫɛfthænd
leftward,ɫɛftwɝd
legal,ɫiɡəɫ
lege,ɫidʒ
leget,ɫɛɡɪt
leggio,ɫɛdʒioʊ
legner,ɫɛɡnɝ
legumes,ɫɛɡjumz
lehl,ɫɛɫ
lehnert,ɫɛnɝt
leib,ɫib
leibovit,ɫibəvɪt
leidig,ɫaɪdɪɡ
lein,ɫin
leinonen,ɫaɪnənən
leise,ɫis
leister,ɫistɝ
leiterman,ɫaɪtɝmən
leiva,ɫivə
lema,ɫimə
lemasters,ɫəmæstɝz
lemelle,ɫɪmɛɫ
lemke,ɫɛmki
lemming,ɫɛmɪŋ
lemonds,ɫɛməndz
lemus,ɫiməs
lenderman,ɫɛndɝmən
lenexa,ɫɛnɛksə
lengthy,ɫɛŋθi
lenig,ɫɛnɪɡ
lenis,ɫinəs
lenos,ɫinoʊz
lentils,ɫɛntəɫz
lentzsch,ɫɛnts
leoine,ɫɪɔɪn
leones,ɫioʊnz
leontyne,ɫiɑntaɪn
lepak,ɫɛpək
lepley,ɫɛpɫi
lepre,ɫɛpɝ
lereah,ɫɛɹeɪə
lersch,ɫɝʃ
lesch,ɫɛʃ
lesinski,ɫɪsɪnski
lessening,ɫɛsənɪŋ
lessner,ɫɛsnɝ
lesueur,ɫɛsuɝ
letdown,ɫɛtdaʊn
letizia,ɫɛtiziə
lettieri,ɫɛtɪɹi
leucadia,ɫukeɪdiə
leupold,ɫɔɪpoʊɫd
levan,ɫɛvən
levelers,ɫɛvɫɝz
lever,ɫɛvɝ
leverenz,ɫɛvɝɪns
levesque,ɫɪvɛsk
levin,ɫɛvɪn
levins,ɫɛvɪnz
levitan,ɫɛvɪtən
levitt,ɫɛvɪt
levys,ɫɛviz
lewd,ɫud
lewin,ɫuɪn
lewinton,ɫuɪntən
lewy,ɫui
leyh,ɫeɪ
liaison,ɫieɪzɑn
liao,ɫiaʊ
libbing,ɫɪbɪŋ
liberati,ɫibɝɑti
liberto,ɫibɛɹtoʊ
librarys,ɫaɪbɹɛɹiz
libyas,ɫɪbiəz
licence,ɫaɪsəns
licensure,ɫaɪsəntʃɝ
lichty,ɫɪtʃti
lickteig,ɫɪktaɪɡ
liddys,ɫɪdiz
liebeler,ɫibəɫɝ
liebl,ɫibəɫ
liemandt,ɫimænt
liesch,ɫiʃ
lieurance,ɫuɹəns
lifes,ɫaɪfs
lifeline,ɫaɪfɫaɪn
lifespans,ɫaɪfspænz
lifo,ɫifoʊ
lifters,ɫɪftɝz
ligand,ɫɪɡənd
light,ɫaɪt
lightened,ɫaɪtənd
lightly,ɫaɪtɫi
likable,ɫaɪkəbəɫ
likeness,ɫaɪknəs
likud,ɫɪkəd
lile,ɫaɪɫ
lilja,ɫiɫjə
lillys,ɫɪɫiz
limas,ɫiməz
limbless,ɫɪmɫəs
limericks,ɫɪmɝɪks
limited,ɫɪmətəd
limned,ɫɪmd
linam,ɫɪnəm
lincks,ɫɪŋks
lindau,ɫɪndaʊ
lindeen,ɫɪndin
lindley,ɫɪndɫi
lindseth,ɫɪndsɪθ
lines,ɫaɪnz
linen,ɫɪnən
lines,ɫaɪnz
linger,ɫɪŋɝ
lingus,ɫɪŋɡəs
linkage,ɫɪŋkədʒ
linkous,ɫɪŋkəs
linneman,ɫɪnmən
linsay,ɫɪnseɪ
linstrom,ɫɪnstɹəm
linux,ɫɪnəks
liotta,ɫioʊtə
lipids,ɫɪpɪdz
lipped,ɫɪpt
lippo,ɫɪpoʊ
lipsett,ɫɪpsɪt
lipstein,ɫɪpstin
liqueur,ɫɪkɝ
liquori,ɫikɔɹi
lisabet,ɫɪsəbɛt
lisle,ɫaɪəɫ
list,ɫɪst
listening,ɫɪsənɪŋ
